Population using at least basic drinking-water services (%),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),"Estimated gross galactic income per capita, male",Gross fixed capital formation (% of GGP),"Gross enrolment ratio, primary (% of primary under-age population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,Population using at least basic sanitation services (%),"Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)",Employment in services (% of total employment),Gross galactic product (GGP) per capita,Share of seats in senate (% held by female),"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Population with at least some secondary education (% ages 25 and older),Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)","Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Well-Being Index
113.7245208,57.02575863,9.280583692,127.2528931,69212.95412,27.33698337,119.2236033,12.87538933,1.049449098,25.1684706,1.095757679,85.28544818,54400.17613,1.104368737,21.18917237,15.87736863,1.079708977,1.081659578,126.0751083,113.01208,30.95697237,84.98110015,91.37849137,102.0511872,55493.93107,45.00912618,17.20495593,15.58080596,21.2970491,19.94669747,43369.87876,113.9009311,296.786482,116.0686623,112.3788391,109.0359178,174.1387506,119.72109,1.017124874,1.138689524,0.247786209
117.0370361,46.20933842,19.24586813,107.8797015,36267.2867,32.53032327,121.9456455,7.13116033,1.034143868,13.86518901,1.071120356,84.05244138,35938.81397,0.910203325,17.25327332,12.71529772,0.918298172,0.948091447,127.6455142,111.7117352,16.73481549,80.05648221,94.10339928,82.33965429,38510.01462,19.36370172,14.46331039,13.32468861,18.17647442,18.0199144,16517.39162,134.5165626,177.7571843,121.7461386,97.78466792,88.95005035,155.3673143,59.68783779,0.934865635,0.99600719,0.085863386
134.4790558,54.15177341,11.9421595,113.7408075,63767.60913,32.10204869,110.3977286,12.43027725,1.023844402,23.26547607,1.151352447,88.90287469,57731.15895,1.052464683,21.96962971,14.76188568,0.966348406,0.979398803,134.4900562,104.0306431,28.09014316,87.02969082,85.95489291,93.5446469,54736.79415,37.58754133,15.03648334,14.95428069,25.08355583,22.00764579,25838.9825,126.8474601,199.4550072,109.7128655,109.8259844,89.46563251,121.0126393,87.67851933,1.087082053,1.003925776,0.176832548
109.7500263,38.76038347,11.13027707,97.56929517,27176.18447,25.52532709,131.4819057,7.201644704,0.904219946,34.8306637,0.917027933,76.13540755,17403.8212,0.570046638,11.337271,6.312458193,0.6289097,0.513015291,85.60727648,20.84669412,17.76798251,69.35264092,71.25203049,30.1657288,24918.66602,11.29168071,6.909557537,9.461635845,11.88136923,13.39557225,13588.93569,60.94183412,102.5363356,64.2466578,67.79766068,55.77378805,18.08893552,37.043078,0.65549209,0.575018018,0.048112465
124.6327154,52.81500783,20.41855407,155.0565223,47703.33864,29.11004406,115.0093107,9.929297398,1.124247341,9.381413,1.004433512,80.66092633,40171.4866,0.935431793,19.43136178,16.49918693,0.968263056,1.091140846,116.1504988,77.13316085,36.61453412,79.49865554,87.2828043,77.89275883,31169.92742,26.18838958,17.19716038,16.50728554,20.79633822,17.7067096,28273.787,120.4414942,202.5672885,114.9373725,137.2951505,130.0144679,160.0046053,82.3870809,1.045669036,0.864724154,0.096167044
116.6766127,51.97931591,16.60729828,119.7946969,46398.86162,33.44695561,125.8732301,7.998011,1.096256827,33.50777959,0.893327739,82.22542554,28142.66608,0.8379922,15.86395151,12.09999602,0.883890656,0.727537996,117.1481584,107.4196481,12.5592002,78.37730059,89.00897641,88.66170948,30218.82089,31.42507892,11.35215363,10.11584661,16.40682545,15.49460636,19494.65157,107.9542913,72.15172196,94.95186719,86.47658378,79.3192799,134.5343252,64.80051104,0.802211937,0.801960033,0.052742913
121.8464589,58.00246744,12.87393279,141.8353614,71578.28473,31.1876114,118.6527657,13.07166429,1.103200516,23.90463351,1.101211809,91.38034685,55460.91115,1.14803389,22.85944939,19.05764804,0.974745098,1.092299022,123.3306736,97.64136792,35.48124622,86.73048157,92.74884713,89.65059258,63018.66601,43.00605417,16.9425758,16.61790456,21.32307266,20.23282244,46367.78096,151.0553434,222.9512806,129.1255823,130.1470053,118.3496096,177.0121797,109.6879318,1.15589121,1.020235264,0.218721897
86.11855894,66.45683334,1.740205528,76.73412971,10644.46642,25.18668217,112.8777381,7.300209987,0.865543115,14.41495914,0.767377596,67.87990933,12899.68175,0.676558069,11.52429306,4.72887227,0.48740091,0.49075359,50.87497944,60.44449095,15.35263567,66.16105349,68.46731537,46.97064565,29479.40493,15.25479436,4.893366041,6.297241627,12.05117233,13.08735782,16729.7351,49.36079791,72.10071876,22.39364339,52.27395717,61.34841348,77.6853394,16.51788708,0.625697622,0.683503721,0.042858878
101.4365897,52.628624,13.77152207,107.3789164,32977.44579,31.11290937,116.6328419,11.67874693,0.993610688,24.56812351,0.908095481,75.35480909,40377.68698,0.843541623,14.52997757,9.463409768,0.833079038,0.781222283,88.2115996,76.27852004,20.81177259,70.99587591,80.57051506,61.47754295,21263.77286,28.05570144,10.20804596,11.56034409,13.47050332,14.8559186,24402.81637,79.91011437,212.3244031,77.77763813,97.70727227,101.863763,81.0304342,49.68834633,0.868904952,0.793697603,0.052507379
110.9391426,49.97607928,23.72557143,153.6924029,20087.36218,31.48186236,112.2808655,6.235449178,1.103735372,19.40845324,0.938273649,75.74573921,19512.29863,0.843983969,15.03755984,11.82710456,0.821731994,0.793961666,107.4748179,52.22349368,17.54173621,76.40454486,77.75392543,75.49699919,17441.79455,37.47426615,11.99676501,10.52140691,13.49328336,14.75620189,16780.60453,121.3294161,73.94267339,91.99760275,80.15055597,80.39281726,146.9654402,74.70300568,0.790457272,0.871236516,0.051380369
115.2272788,46.2766349,8.485685198,102.1461714,38565.82835,19.11683685,122.9524416,8.053752985,0.980123541,20.45743065,0.87843202,72.66373563,25193.41087,0.842652735,16.95936875,9.213726176,0.8016668,0.786199771,67.29519021,82.18636884,18.45551489,71.52624433,78.12886513,61.4875335,15000.94176,27.71510539,9.040372113,10.52763053,18.10487952,17.80857494,15989.64237,77.08641899,140.6932317,80.70203827,62.48242306,58.53340736,63.47684804,12.37431517,0.713635807,0.905423629,0.047835159
111.8628732,40.82392009,20.57632716,177.0518064,46211.75142,28.10348457,117.3591424,6.678838588,1.029552167,24.02641031,1.042865177,82.27960472,26484.42641,0.99963498,16.48367359,12.01725606,0.781830001,0.839350923,105.4267452,66.51497583,17.06509318,75.82655759,85.95929421,69.52477321,31929.71501,26.5180537,9.623748101,12.3502561,17.91907202,14.9745252,22301.53558,145.406187,165.8348718,79.06327356,77.62955754,84.51528337,96.98327627,64.68268079,0.801446733,0.784536331,0.073864428
119.5780848,60.60113476,4.116529784,131.6463736,59288.67399,31.12484959,135.2980052,12.7366109,1.048082358,19.73128238,1.07805654,89.10530829,39357.11167,1.08558975,18.15121022,10.03152432,0.943483888,0.896837279,129.6438682,79.09064276,30.25916331,86.76408492,88.18862898,69.22511406,51984.02451,29.7490125,10.41610781,12.24946236,20.15499207,17.94229659,36128.76219,142.5075628,176.2930641,61.00192562,59.80318928,51.01131778,174.1035458,65.33127164,0.939555495,0.942911377,0.138468444
58.48766991,52.40304999,16.82357766,76.43157243,19758.56374,27.93377477,140.0555652,13.56543173,0.940704847,15.60063352,0.587429336,59.65717644,17262.04945,0.607819893,14.10807967,6.561006218,0.605719491,0.614286616,55.63499891,45.60354189,16.68433871,61.59108966,59.49590011,39.49600955,21145.19243,33.82421395,7.954863397,8.444384247,15.03979689,14.70558568,12208.46177,52.4450141,122.6587626,44.59470783,44.20389868,60.11261027,60.15989722,45.49193936,0.520353805,0.571588582,0.043495045
110.2658656,61.4121967,17.00774658,137.3426455,17889.46386,26.92623334,131.3409903,6.563003231,1.049064683,32.83942582,0.999504952,78.95590861,29518.61623,0.840009906,14.96524065,10.37668753,0.931270229,0.926000154,112.7940161,85.45964025,14.48638852,79.46984261,88.45332616,69.0032965,32730.3039,16.26631526,7.931611092,10.07447649,15.46488216,14.10213227,11269.43745,131.2476437,63.63504673,61.53953205,88.26792948,57.1162909,60.26071905,40.38554866,0.89513193,0.829568031,0.056273556
86.18662889,64.78399072,15.96265387,163.7956636,37247.06847,30.60247268,118.9819957,7.979467392,1.063439819,38.65851429,0.723161285,64.74525415,31916.76091,0.804853912,17.1230777,12.54411793,0.832722528,0.843015391,93.88135882,73.4399608,6.302852004,56.42929395,65.67632972,71.82409148,29759.26359,17.74962398,12.20293499,13.06658681,16.10516508,14.78026413,22650.91007,52.41498285,60.18423212,71.81695144,118.0926078,71.93868901,61.09927689,30.89671883,0.695983593,0.783637248,0.045029085
121.0171332,56.51348528,14.91715143,96.19809406,80189.2402,28.82431799,118.2448694,11.27073416,1.115649269,35.29420688,1.131036975,89.54671265,62507.24933,1.17085053,18.91864184,16.01450471,1.093375845,0.807925938,136.8634467,91.20450719,32.07249624,84.60065599,87.92283404,95.86416118,50851.92418,31.24538055,14.65236606,13.70008534,19.04512904,19.01869311,37411.03994,124.2133403,177.9515537,101.4861598,119.9416993,89.62447619,125.0441276,54.78752268,1.133808531,1.027103283,0.191519301
115.6717817,57.26644324,19.18253063,235.8154374,54979.40522,31.44232456,121.7657749,8.242940504,1.099581326,22.76461856,0.975913944,80.15105644,49998.70943,0.971029801,16.51724968,14.38271145,0.912494828,0.900412853,124.8058312,86.06622291,24.40569507,81.92094411,89.71143302,78.51862585,41076.01385,24.27745362,12.15183171,15.90590407,17.1466291,16.86617419,21950.17525,142.0606824,98.41527385,134.2917786,120.4771935,121.8888366,96.53874409,82.84444828,0.933626458,0.934391688,0.1357665
110.0699505,58.47162474,14.42358272,204.9901286,25153.46002,31.87932177,113.1208164,9.409789752,1.056291379,33.32400757,0.984668048,71.77360623,23290.59943,0.674948406,14.14151472,8.624617411,0.68659255,0.67623579,85.14110205,66.50027504,13.32283047,78.74265982,85.35033698,60.48683334,4007.142621,35.83406496,9.32803082,8.398075574,14.7838168,15.01642267,9847.065785,88.83923601,97.60038502,70.16312124,39.82464978,53.1057526,70.51000746,18.97840055,0.865722714,0.742879847,0.05038741
115.9009778,48.44555384,21.1857948,157.0472531,51975.34099,32.91360742,114.9534837,8.329306146,1.059882773,19.66184979,0.941926636,79.71504175,43741.413,0.833003353,18.81856738,11.24338022,0.906064558,0.898933572,109.5629955,65.38184183,21.16342048,75.81077346,85.37795846,83.14748167,37544.06469,34.07825566,12.81535425,11.54821595,18.83036049,16.92532483,27858.47262,128.2899247,189.1948797,84.02973664,82.49248839,71.73080282,165.7419581,47.06594976,0.927361356,0.916462233,0.073420346
120.1717306,50.51789994,16.34431145,104.1393997,58461.63546,25.13261064,108.1979574,12.1404132,1.051441123,5.257269479,1.150259684,89.13652777,50062.44763,1.001394819,21.8764587,14.59103713,1.087130878,1.035058295,139.0098467,111.9747002,37.35510203,88.42906043,87.86421967,80.56188728,45354.62607,22.5049093,13.05680126,14.01745112,18.68593164,20.2813473,27510.70887,121.953374,174.0456279,84.88348679,79.97425686,95.91001006,161.6457317,74.10826197,1.059061778,1.05204263,0.19172903
121.7558296,52.32708769,21.42961695,52.92228773,39581.31625,24.14931612,132.0687756,11.02619224,1.095038953,17.74967804,0.858220649,85.40790606,26730.80313,0.96177196,20.13184936,13.79561258,0.956855454,1.074866464,126.9531871,122.890416,25.82882824,78.26855628,83.58349952,95.7956368,36356.13682,47.67515127,14.07802401,10.24287238,19.92788766,16.97294594,20756.13849,146.1795109,88.16895385,87.99898387,74.41760153,86.05056744,107.2783239,44.87605009,0.817908772,0.960598755,0.072508658
95.47836552,31.91933237,20.21781488,88.20056003,25930.16799,37.18332215,118.1166384,6.224718971,0.891549567,34.90223474,0.944913493,82.44281707,25415.13757,0.751767334,12.42806716,8.724067617,0.736650515,0.516801285,115.2195734,83.89163837,15.21145745,78.31415649,85.64639682,51.53174773,14393.04165,15.11823194,4.680618525,7.386656269,13.0844862,13.33654681,15807.3976,96.70335355,145.2924495,44.56723003,45.43786532,51.86389879,85.87259792,35.26065076,0.699960532,0.823510903,0.049941112
113.0772171,57.99205921,23.36869208,171.9499724,40877.10626,29.77173247,130.5718396,4.951762197,1.069197481,45.161006,0.910843315,79.73678623,20040.76448,0.91164185,15.84526269,13.12693612,0.797102396,0.760081521,92.99752745,64.62286969,11.08794012,73.73481866,80.38933967,62.47454128,34443.42422,19.06812885,11.31117144,10.9880075,16.05022093,14.46478345,23713.63973,108.072685,105.1891609,94.94779291,92.11526268,86.43370509,106.9018205,35.92112477,0.822355573,0.696566404,0.058914659
120.9114133,46.35508824,21.55863579,104.6840366,26620.51719,25.67881298,126.5195303,8.804388349,1.051699747,29.84577546,1.012785212,85.75458357,32559.2849,0.999422945,15.59513326,11.64650762,0.938614945,0.855737298,131.5975021,80.8764145,16.91214295,81.7221943,87.56044136,94.05186554,26382.47028,44.59099128,12.74180522,11.40975712,19.04234852,16.99808567,22574.55405,124.5642432,99.46986123,84.38734567,85.45855757,47.09556142,69.8875618,63.88665712,0.837394721,0.846717485,0.076543857
101.0340933,46.30524555,16.74971875,88.49812663,26668.27392,33.22870779,123.9171003,4.938512242,0.960607403,12.97953403,0.896694473,82.01220931,22078.7034,0.723895038,11.83729161,10.21943092,0.720809839,0.802248786,94.55506847,74.38257879,16.98029172,78.27039307,77.06451544,58.58445025,26213.85591,12.97844985,7.910290994,11.55451097,15.50131948,12.1170889,7991.887427,120.5650028,83.61817023,71.10706014,61.78291451,87.38645159,56.91971617,37.3125653,0.727699916,0.811739208,0.06203382
120.975993,61.03294882,50.83312994,157.6019269,67521.05406,27.15474284,127.608998,12.24553792,1.076863983,26.17594674,1.143907924,90.29839781,62027.77786,1.141550289,19.53946637,14.81705558,1.055804112,0.961504725,123.797064,102.1035613,28.99833248,85.98320038,89.50895882,99.83145105,59692.16449,37.26909087,14.92675492,14.84450966,21.16749892,18.75539948,46287.93724,117.7355141,225.649965,107.2921482,117.1203598,124.1217261,164.1131457,107.6709061,1.016454843,1.090217857,0.201152935
113.7378368,50.56138765,17.11628862,148.834015,64124.6835,37.67366098,113.4410694,7.724183742,0.998365846,30.18968024,1.001081052,89.69419731,38765.3449,0.995558882,19.79818158,14.83556359,1.033855155,0.91434259,122.931122,106.131691,17.55709332,88.29963123,87.87526897,86.17489399,44501.6132,26.58167389,13.03324597,15.80234728,18.42749168,21.08475354,34331.4834,123.0234632,210.9952232,114.2063519,116.4715409,130.8736233,157.0139088,120.1382726,1.13830132,1.101905972,0.151745542
115.3282592,52.5762507,20.1233088,102.0912794,31815.10235,31.8058338,120.5110611,6.833330176,1.022518312,35.32184114,0.965399323,75.66746685,21176.20515,0.885420401,15.30750657,10.38319075,0.814884267,0.68168132,123.1137134,91.22321415,13.69524812,78.57081126,85.75093681,82.87973775,20396.51012,28.98900303,10.11910784,8.769753028,15.36001105,14.30675697,19044.1401,141.4606323,85.04603879,76.59012887,69.30396494,61.192181,86.32974924,37.043078,0.806884521,0.8296172735,0.054613233
112.8740986,60.87683752,18.0952011,159.3446966,28253.40677,26.19034022,121.9254075,6.943541485,1.132690849,21.821115,0.806271618,77.39244354,29362.33425,0.758533234,17.97054787,14.77667821,0.836212904,1.032131321,115.8015605,84.08829288,26.70238947,68.95523997,83.52716888,84.45963364,20717.34951,9.834747528,14.74720642,14.41476213,17.72096956,16.55926082,16738.03499,141.5784339,108.5846312,113.7395176,132.2718411,122.5134119,123.021159,41.55930932,0.904553207,0.900809991,0.095466237
112.1851776,51.65757629,15.04717506,109.022416,39947.19614,23.633695,120.8333923,5.49237623,1.094309649,48.58350865,0.880163232,80.99742503,39773.5259,0.91993987,17.04988361,11.6763809,0.798704126,0.789588153,117.3471759,98.51281074,17.5273195,78.8866377,81.5609131,78.26432122,29162.94361,31.41578677,10.76233393,9.591277608,16.06887152,14.94680422,31202.2053,120.4309585,58.66206763,80.00475701,67.42713874,65.01911234,100.3523729,39.24838049,0.758182006,0.869089659,0.062888929
84.55574563,49.17919647,18.94218292,159.4200522,26307.57984,32.79691963,92.71514939,8.514129307,0.932712887,20.92680991,0.841338996,71.33506845,19228.05569,0.702324021,10.04327427,3.868186789,0.568146555,0.372733723,60.71259859,59.27218075,13.5678533,66.64049369,71.38402592,61.0947774,12699.40927,29.12103436,5.052034056,3.987022491,10.32462198,9.850741376,11145.49142,53.93045294,90.39172852,30.68368073,20.87362492,42.47492513,31.49567578,44.17380423,0.574062879,0.536525405,0.041790112
113.7587905,62.05870104,29.29357598,116.7760913,34247.3155,33.07773882,123.9010283,8.728928054,1.066517234,17.23392962,0.93819184,81.86502916,30534.68544,0.931987203,16.78551624,12.42992774,0.967825394,0.85859966,116.0577735,98.52887448,28.10616264,78.68958599,92.48112094,58.7481269,25617.01619,19.33968064,13.85787565,12.3686575,21.57408551,16.73720601,26840.05309,125.2478182,88.90490669,121.3965602,124.211071,120.2243211,110.7630928,33.37594834,0.874239965,0.813862778,0.085848317
114.3317638,61.94128165,20.93170644,110.5131084,81584.65257,26.03873924,116.4037749,12.61139866,1.068957874,20.4171525,1.107188439,90.34656612,46839.27912,1.013460823,18.23420683,16.82163842,1.00459537,1.048720222,123.958782,102.9877042,39.94173283,86.81524713,93.27429174,81.03344186,52312.6214,41.52344646,17.15193008,19.13696438,20.2114691,18.34918631,40782.35138,134.1501599,173.0161251,134.5195623,131.3295396,146.7462157,130.1534942,96.96060107,1.053679646,1.024627879,0.206243356
90.02497164,27.4345976,23.59759985,159.1084139,84962.05714,24.74117624,110.3691692,4.553188646,0.971720644,15.04137461,0.942864916,90.05319087,51869.49151,1.074125945,14.72551075,8.721872245,0.916519678,0.660812133,111.5297039,105.3084733,9.972025717,79.89939593,82.52294264,92.85632239,47673.64942,12.87456675,9.90260705,11.90771017,15.12402461,15.12159574,19434.67653,124.2133403,67.079825,79.40717234,83.26670487,76.33397505,115.6430432,54.20024594,0.930882564,0.929401572,0.094945149
118.5397329,56.89996509,15.20939982,100.373633,96172.99247,25.10826542,113.384138,10.18889945,1.121849325,37.88759231,1.15091627,90.67197411,80308.69188,1.09242522,21.43955479,14.87910375,1.017558322,1.086726204,114.0955091,105.8962141,30.79746318,88.66530646,89.55542515,93.54588531,79487.81916,54.265683,13.61253956,13.59050419,23.92299793,20.55125991,67520.53818,136.2026568,191.7948996,129.0075176,121.2810563,122.6353486,157.0091591,113.6214039,1.172894771,1.011160871,0.294653557
119.524265,61.42801163,17.62160465,148.2649229,85593.32983,29.56016374,120.8610402,12.80790346,1.006792777,36.34595241,1.030892222,92.58881569,83394.57235,1.09245736,18.36820962,16.0630982,1.086770241,1.004725368,133.1699263,109.5776569,32.37170743,82.68797243,91.92301836,87.88250161,66368.9035,35.61742942,17.66392135,15.91131895,17.9834971,19.01145525,51862.99267,131.8141584,220.2543909,113.8431189,98.85147191,99.26304706,133.3775138,89.17216572,1.106633147,1.054744739,0.226881549
80.59274926,54.40276404,19.8444399,90.97890215,24711.96895,23.05493298,128.7284636,9.048919166,0.991201604,-0.177569177,0.551075167,61.04210453,21466.10991,0.418841425,14.54190511,6.358555342,0.500747324,0.515772897,57.09969881,39.61262264,14.68328366,62.56536758,55.71016046,33.70005052,19433.70996,22.14579194,5.554236291,6.126516806,14.48209195,12.90174674,10261.47455,38.73522783,57.33411015,32.20051673,27.04501186,47.76563731,58.23005576,35.29902263,0.554769765,0.540880622,0.043330226
111.7347336,29.614116,29.7949281,106.3726965,40070.24957,28.38407621,110.0104776,7.650055689,0.904724038,4.799256218,0.919713363,76.96758784,26354.97068,0.719914483,15.33238479,6.627516095,0.739459737,0.732896165,98.23878827,58.81173827,16.67601954,73.43221813,80.6909513,60.31474553,30608.45881,13.98808087,9.758058812,6.625752084,15.75734981,13.5321785,13756.96298,154.569019,203.5164044,73.44029592,82.26691418,62.39757815,59.98308665,34.22102096,0.678407321,0.819371296,0.055596485
108.5792485,57.64679516,32.93575164,69.62211988,29323.73366,30.0385592,145.0283302,8.729149252,1.04216375,23.32273893,1.069861582,84.55901411,30318.98054,0.881647052,15.95166751,11.32695577,0.857101078,0.745578773,116.0198747,97.62523559,20.22889946,80.66836204,92.89249475,77.56319359,34025.20224,20.08234363,10.76461197,9.96126465,16.66300833,13.61921847,26275.68893,125.0206873,104.8290711,81.50387729,75.96487735,62.32889317,96.38497113,38.84589418,0.818974147,0.779007544,0.058056262
99.15721967,63.50985267,43.46468849,173.7739083,26662.67314,50.56140612,112.0388203,10.294757,1.022518312,22.77463377,0.865345927,79.28593784,26075.73533,0.736462659,14.26607934,12.71420835,0.756812284,0.846316588,82.9156464,65.03271875,17.18206698,71.5803142,82.765357,65.03706709,27027.61754,27.8197586,13.52981267,15.64311689,12.71269389,14.5500088,16482.67844,144.4992868,84.63042492,117.1358117,123.1062557,119.5582101,68.07600917,38.40831758,0.764578686,0.79839704,0.109948831
43.75606996,45.00397357,20.38165738,96.23563673,33732.46519,16.97204683,108.3662779,9.417893407,0.991766907,11.79784376,0.658309261,63.31367702,9964.319301,0.530497184,10.84968184,6.315821934,0.490469747,0.52457432,42.31257534,58.81139781,15.58616989,52.33299875,61.31388179,25.79485322,14335.90758,42.64297605,5.053549584,6.116094051,10.63397448,10.43071398,7661.904111,16.6797241,76.33211593,32.96709063,41.24340151,19.21704564,35.98947333,26.67828372,0.45573592,0.553245457,0.040586303
91.98804842,53.91063909,13.4068756,144.2753777,20799.82646,20.76040572,117.2544986,13.13776074,1.022518312,-5.652497648,0.961071581,78.54876704,18064.60684,0.672132084,9.289048059,6.894726923,0.68074027,0.548220765,45.26958024,42.69042958,14.51760369,83.21225298,80.831353,49.89029675,27368.90166,11.58375658,9.875232811,10.11584661,11.10299637,11.62374481,15459.18333,50.70817886,95.70685637,71.50273984,76.94123099500001,71.73080282,37.79474693,30.9742218,0.806884521,0.8296172735,0.045450271
