ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Well-Being Index
248223,1005006,Cetus Dwarf,1.147548209,91.35725665,54192.44811,1.13587554,19.9501007,13.00523566,1.067775088,0.917101095,45.90605724,123.2290529,126.6004313,0.379856945
249052,1007012,KKH 12,0.622356331,58.47996859,24566.90545,0.603280904,12.40344149,5.967572092,0.532186501,0.585692068,198.795396,68.9674409,37.20161302,0.039192993
249987,1008016,Aquarius II,0.784369591,68.52510223,18361.03639,0.744070881,13.92964584,11.62793002,0.710272036,0.753955364,193.4342154,80.01591004,50.88775779,0.044664133
250079,1005006,Pegasus III,0.68019451,61.94005935,40735.72681,1.008442333,13.24000366,7.076358815,0.761274444,0.666570809,163.6737823,69.04660486,86.53260282,0.037541615
250856,1010025,Bo̦tes IV,0.9447172,77.06486306,34694.63145,0.996585085,16.28568494,9.835752636,0.839018293,0.883396455,155.6974309,113.1353974,134.5899553,0.053701904
250972,1004004,NGC 1569 (UGC 3056),0.591810165,60.33272691,25638.78918,0.392473212,15.47388002,8.050487114,0.595094077,0.629154269,164.0045424,61.35098995,47.95597895,0.043829147
251130,1005006,Canes Venatici II Dwarf,1.033130694,88.17868364,44139.7282,1.06472784,18.02704731,12.50127895,1.030939423,1.091956716,94.29550551,117.6561513,122.5870564,0.218544058
253099,1007012,Grus I,1.085708166,90.85224448,29914.15809,0.870771313,16.95348331,10.91175398,0.840357967,0.795555015,111.1243103,103.8608086,122.320761,0.075205644
253938,1009020,ESO 321-014[70],0.997361081,77.8486078,27190.12849,0.923628059,16.55270237,10.40348253,0.899708394,0.815283862,152.412056,111.0281566,111.7180622,0.068621765
255186,1008016,Bo̦tes II,0.980720222,90.35139993,17180.58345,0.960421907,21.20245848,12.08018876,0.904186884,0.869105799,92.74193815,121.7139015,121.0016629,0.102678327
255286,1005006,Andromeda XV,1.149178192,92.83887514,51755.52751,1.094637039,19.65948698,16.5102619,0.978858338,1.045020953,48.94179598,107.5435232,135.3095489,0.146705272
256262,1005006,Cas 1 (KK98 19),1.015910167,78.3439238,26147.78808,0.683509548,18.54148327,8.397034929,0.766587349,0.71692337,139.8340927,101.3880022,114.2230819,0.061061528
256840,1006009,UGCA 276 (DDO 113),1.000026376,79.01242465,21605.62802,0.913231799,16.7200723,12.27826942,0.857705619,0.923556248,150.5929729,123.4315534,132.898533,0.041045204
258257,1004004,Grus II,0.955819215,74.9489604,19467.91109,0.779652576,18.76295407,12.83049076,0.823770504,0.699963176,128.469941,104.0373255,65.70078042,0.048248096
261282,1006009,Bo̦tes I,0.726364451,60.51225704,40794.90731,0.890579988,15.83835839,10.96372865,0.73612193,0.769695062,200.9428792,100.2615437,90.2304879,0.043445297
263635,1009020,Horologium II,0.725077458,70.88007094,27666.06761,0.673860095,10.86394025,3.931382286,0.494376871,0.405305668,237.5645618,56.43283696,45.64545427,0.038968137
266227,1010025,Andromeda XII,1.031687291,86.48758919,13688.744,0.869332504,16.76587534,8.018344837,0.771604037,0.614826008,125.7594905,121.4462307,106.2707075,0.063529687
267183,1006009,Andromeda II,1.103836361,95.37745064,39924.20033,1.026226338,18.38607122,13.07037043,0.979419348,0.81497644,102.0944138,111.3400983,121.5944236,0.189963787
268624,1004004,UGC 9240 (DDO 190),0.638865041,64.40814275,22769.25253,0.445953295,12.26251355,5.68292672,0.602478931,0.616145908,215.1565339,71.53558196,74.84826387,0.042113098
270562,1009020,Cassiopeia III (Andromeda XXXII),1.050862823,84.77837645,31246.32869,0.899125404,15.67897813,11.99787441,0.887342404,0.987997276,156.5867482,126.1671111,113.6107134,0.063393071
271035,1006009,Antlia Dwarf,0.823441743,76.09923891,19519.55966,0.878083206,15.11149106,12.17788643,0.891526289,0.821403162,137.4424496,77.72515626,88.70239638,0.056665713
273867,1005006,Ursa Major II Dwarf,1.019751187,88.19772845,65790.99124,1.111836636,24.95273605,15.44717687,1.047363038,1.120009476,49.01345249,109.8722645,117.4208031,0.189894664
274002,1009020,UGCA 276 (DDO 113),0.975938806,77.29821642,28821.74716,0.901779415,18.5024206,11.55279227,0.967648618,0.831140442,143.2854819,111.3859746,119.2296777,0.040051079
274061,1008016,UGC 9240 (DDO 190),0.805447919,66.49385389,16972.08451,0.536542707,15.19431,5.634675535,0.529556478,0.596962259,226.0361113,67.92410124,76.76660017,0.040312007
277658,1009020,KKH 12,0.562028205,59.06940039,16261.16671,0.590926208,11.41442124,6.134368856,0.568747269,0.55777619,229.155624,66.72985313,45.3173993,0.038621324
278446,1004004,Cetus III,0.547138655,53.11094768,21783.79967,0.89532784,14.03906491,6.525746163,0.645260924,0.614077402,209.4736168,66.93935467,88.77018643,0.041437858
278450,1004004,ESO 540-032,0.974127923,84.50786123,23083.35457,0.665936318,13.93769441,10.19769575,0.712524405,0.619726525,159.0040049,111.7331803,80.98822651,0.067168531
279342,1007012,Tucana Dwarf,1.026890326,88.88143214,94246.345,1.226914484,18.52879821,16.6649824,1.021696518,1.024949859,35.86954765,119.8703575,130.6894912,0.187556804
279797,1010025,Canes Venatici II Dwarf,1.056830329,89.03244586,44287.66416,1.102299595,18.93382992,13.56506654,1.092795119,1.118321041,90.66972721,118.5301769,126.7955293,0.234688324
288143,1006009,Aquarius II,0.816668366,71.66156177,3692.927671,0.590564737,14.10237828,10.03293497,0.779567052,0.578098619,231.8337705,84.71210344,23.06672979,0.045115271
288490,1009020,MB 1 (KK98 21),1.07475168,86.61676953,41708.8028,0.981715114,17.6987974,13.28393599,0.983365805,1.009031964,101.1163633,115.4934057,123.8538638,0.142116228
288959,1009020,DDO 99 (UGC 6817),0.991252659,86.43508184,29396.90231,1.045363631,20.19920903,15.40330327,0.984327794,0.944259443,101.0718037,118.0290532,104.6832554,0.090698473
290102,1006009,Triangulum Galaxy (M33),0.917775584,78.11859619,30995.4957,1.055722991,18.1214389,9.744157026,0.863499603,0.820266369,75.94370268,112.6927658,128.1520209,0.044445208
292500,1004004,IC 342,0.916896125,83.67668889,43535.59287,0.990438645,16.4507574,12.04544937,0.989126574,0.886288847,102.9213709,111.1255807,105.0668899,0.064059208
293175,1006009,NGC 55,0.88169512,79.7819158,52353.36953,1.098104452,15.5591667,10.5686314,0.946313913,0.897229171,111.7890321,88.57904878,119.3641201,0.099138696
293639,1004004,ESO 325-11,0.917958231,85.0884503,29533.75512,0.894355764,19.39018406,11.5857741,0.95216658,1.02887647,106.0201078,123.7078771,118.0050633,0.075571695
294761,1008016,UGCA 292,0.842670263,81.00052035,29784.25314,0.845235713,15.59766616,10.46204498,0.884190979,0.810137967,152.8889958,105.1444165,117.0690948,0.05322964
295232,1005006,Pisces V (Andromeda XVI),0.669027616,70.53655978,22096.03527,0.554237431,9.354311179,6.177875377,0.57575543,0.509149865,185.2379104,100.6203152,91.43269034,0.041652869
295352,1009020,Bo̦tes I,0.744206989,71.32546384,36037.37331,0.850983579,16.3981001,10.28528895,0.829026991,1.026778336,166.1066162,108.5750216,87.97507476,0.0428981
296956,1004004,Coma Berenices Dwarf,0.893009429,79.998762,28458.38681,0.91665615,19.2080638,14.91782564,0.833728051,0.907655137,112.2422917,115.5953049,126.2655531,0.100872788
297550,1009020,Leo IV Dwarf,1.022866239,92.5813727,65885.06967,1.098504843,19.66574245,13.42543136,1.056866789,1.189265693,79.74925774,122.2983036,122.6302747,0.246751751
298781,1005006,Aquarius II,0.712773053,61.43591047,17398.23467,0.823586711,13.83263171,10.40267644,0.591798623,0.613776839,170.2965348,81.27773753,27.18117715,0.045096508
299344,1006009,Andromeda XX,0.885891761,78.22275722,17591.06424,0.812439683,15.78067247,6.897086218,0.649963106,0.761888642,188.562763,98.78891731,97.01616556,0.049699992
300295,1004004,Andromeda VIII,0.533436644,51.47833891,19882.95316,0.537940664,14.22132414,7.097971916,0.462172674,0.672116871,196.7690268,76.81794318,40.91646534,0.042469107
301642,1004004,Indus II,1.017339609,86.62837389,20251.44497,0.901753697,18.28310897,14.93088573,1.01639662,0.95366083,94.23011883,119.8135669,113.1771422,0.08587532
302250,1010025,Cetus III,0.557173917,58.21833428,21387.19711,0.866618838,16.45653374,8.199674788,0.600592509,0.655667455,188.6009529,71.49958276,86.8676935,0.038835812
302475,1007012,Pictor II,1.095013855,91.84672157,56049.55399,1.12662811,21.17156994,15.53527807,1.098106426,1.078252929,61.13574849,105.4519612,140.0658433,0.199395495
304053,1006009,M32 (NGC 221),0.815827417,75.01604906,23467.12128,0.873483577,15.1108925,8.492507263,0.82291226,0.578428291,158.9074741,99.80141373,116.9409666,0.051821245
307130,1004004,Triangulum II,0.965893022,84.62621023,56908.08834,1.168230695,16.95852076,13.2762604,0.99769622,0.994884308,63.74770625,113.766376,128.5419179,0.194751473
307815,1007012,NGC 3109,0.9409153,81.69869321,17123.5864,0.799250487,14.28520076,7.280095594,0.680643906,0.693096642,185.9479993,100.2368419,102.0351173,0.050035477
310590,1007012,Eridanus II,0.794431714,72.53595011,23096.58301,0.951726288,18.00083906,11.44297554,0.767845679,1.025875896,140.2053524,109.5435219,121.4866043,0.054139361
310855,1007012,Pisces Dwarf,1.064775508,82.27311611,20462.32768,0.815196458,15.5497414,11.99116327,0.836739223,0.826045594,150.0714115,118.3620186,125.9023597,0.062012572
311372,1006009,UGC 9240 (DDO 190),0.759867173,66.52053544,10237.74331,0.563004645,15.23176183,5.06107607,0.589361669,0.566547362,218.0697806,75.2629589,109.5498176,0.040793591
312364,1009020,Andromeda XIX[60],1.047373023,90.94727157,39840.73215,1.006897278,17.52172317,11.99164803,0.914974617,0.977219935,66.79378237,107.8970465,136.0223459,0.154130042
315492,1005006,Sextans Dwarf Sph,0.704343939,59.1125191,24931.85068,0.712434099,12.21012767,8.825537671,0.623162632,0.596602426,210.821463,84.38192211,88.09203252,0.043265218
316982,1003002,Antlia 2,1.091885858,90.54064843,30777.07957,0.980663202,14.09878945,11.85978104,0.920656254,0.801966335,89.8221498,103.4941767,137.8184079,0.107497524
317464,1005006,Bo̦tes II,1.183211123,85.5783503,38202.33302,0.888727821,18.73692548,12.10354454,0.978879673,0.88988618,96.21398,114.2906945,132.5468303,0.100635621
319134,1006009,Tucana III,1.025517358,81.99021589,31789.62854,0.969751635,15.13516126,9.679590412,0.97491452,0.74169498,159.6394899,112.5045822,124.6276513,0.060514214
320399,1008016,Cassiopeia III (Andromeda XXXII),0.964747575,84.38370849,24934.43404,0.798215425,17.81995399,12.15711553,0.942762006,0.848079953,125.1991336,121.1014993,136.3760222,0.063805928
322763,1007012,Triangulum Galaxy (M33),0.992638752,77.24697066,58749.00388,0.933287533,19.28547031,10.06740724,0.9077372,0.88900061,133.1422473,106.9088934,120.2256113,0.044041672
322892,1010025,Andromeda VIII,0.480473433,57.25514083,12773.86038,0.665284797,13.7287523,9.192241882,0.691417177,0.750355437,211.2865521,84.35930245,68.30162203,0.038847499
323579,1005006,NGC 300,0.823401697,62.1399951,20143.12375,0.550847411,7.19193399,5.026092309,0.397171055,0.433642777,234.2629596,63.62264931,41.15911435,0.040977712
325780,1005006,KKH 12,0.51047623,53.37293847,19203.91121,0.516189868,11.53922852,7.368484494,0.582834839,0.426278724,223.5758663,63.24626743,44.41935728,0.042033584
329105,1009020,Andromeda II,1.146999008,88.37451429,46538.25551,1.023052142,21.7970978,13.92618831,0.983142815,0.995617667,74.31229795,120.2891707,128.6924667,0.191912681
329171,1011030,Andromeda XXII[57],0.986076617,85.12024506,42883.57075,0.869839976,19.58407146,15.20489982,0.914170849,0.76115751,123.0163225,126.5113113,114.9029704,0.069044274
333703,1004004,NGC 300,0.629798795,67.73960304,34086.5025,0.403667989,5.436105104,4.800540133,0.402259413,0.333058068,226.3395303,47.01688897,32.58008185,0.041329142
335868,1004004,Pisces Dwarf,0.995403014,88.81018193,28341.83898,0.822445568,18.18014265,13.49698867,0.878782531,0.823932423,157.9856967,99.3585516,107.8614111,0.062986318
337284,1006009,NGC 2403,1.106832493,87.22870848,43842.48555,0.981705208,17.99289604,15.43762168,0.983729629,0.89483876,123.8134667,118.4737378,131.4954339,0.118399557
338107,1009020,Pisces Dwarf,1.070163815,88.55042169,36291.28937,0.911183396,17.39569977,12.88017331,0.866494887,1.016317011,139.6697471,118.4616082,107.3589259,0.06224493
340371,1006009,IC 342,0.952507628,86.01919289,45485.73945,0.96742221,14.92829736,12.51112101,0.943258943,0.747180501,114.3839244,115.9485642,114.6257487,0.064204823
340798,1004004,UGCA 276 (DDO 113),0.938258038,75.90229397,13820.66002,0.865692051,16.98034446,10.75836022,0.770170853,0.841880012,134.8106081,112.9709868,92.46998544,0.043146987
341631,1003002,Andromeda II,1.077495566,88.53957822,36431.327,0.966916997,17.8029099,14.59221775,1.004611407,0.999175042,87.7850046,109.0460241,116.3209825,0.18598953
343579,1007012,UGC 8508 (I Zw 060),1.097440476,88.26094365,26312.57818,1.067194646,19.59134637,9.057252321,0.872658691,0.868298702,73.81456848,124.1930622,129.4333608,0.140661057
343628,1006009,Cassiopeia III (Andromeda XXXII),0.864201767,87.49635664,20743.63733,0.836201003,16.48869702,15.17544931,0.922569272,0.9095211,124.5380501,135.9393968,143.4423652,0.064512884
343761,1008016,Indus II,1.131199421,91.89446134,36270.1148,1.124990353,18.58247096,13.27351941,0.971142331,0.899349227,87.35894611,114.0762569,118.789278,0.088616417
344676,1003002,DDO 99 (UGC 6817),0.911485114,79.68748176,30425.91981,0.884199228,16.7917262,13.07123656,0.968663528,0.798778981,125.7477549,112.5829756,93.25266945,0.084662062
345092,1006009,Hercules Dwarf,1.101172098,87.67892747,11924.25935,0.815628088,21.20338441,12.78791691,0.912115934,0.958714187,104.1122985,125.2287875,128.2984337,0.049278881
346017,1005006,Pisces Dwarf,0.915372388,83.26593502,23285.37941,0.898823259,16.21774025,10.04538192,0.840274464,0.808000907,137.6888379,107.7481952,108.8255681,0.062723603
346483,1004004,Leo P,1.140043146,89.63565496,53306.02347,1.181348896,20.78186077,15.35641967,1.046272287,0.942766979,75.04864367,117.1045633,126.3430235,0.199897944
348081,1004004,Eridanus II,0.782894471,68.87533205,22230.58092,0.90662142,17.47207677,10.99041428,0.842619074,0.936868867,138.1735665,115.8605761,131.2802978,0.063601821
348181,1004004,UGCA 292,0.827938096,72.74870115,31597.7051,0.914881451,14.37476883,11.22109046,0.847879003,0.777159018,149.7542494,108.9547776,127.5681513,0.055934338
349114,1008016,Andromeda XII,1.077421102,83.34412369,15402.51579,0.947689038,16.04381598,6.908931528,0.834611162,0.705144131,143.0168255,113.4056731,126.4601568,0.063399797
350698,1008016,Pegasus Dwarf Sph (And VI),1.132531149,90.94131541,48802.53422,1.064883139,17.06520897,16.61309659,1.078144009,1.015713716,90.57194924,118.2013638,142.9902109,0.150871451
350699,1007012,Andromeda XIX[60],1.024198641,88.67555464,46617.86512,0.9565379,17.43433813,14.72883415,1.034267119,0.963193655,109.7843323,115.6984003,140.2616097,0.153450156
353998,1010025,Andromeda XV,1.077080484,85.15272099,47652.66703,0.973114725,17.94929994,16.73040639,1.063512779,1.097832769,66.3188088,119.1705992,126.7912921,0.153941445
354832,1008016,Pictor II,0.971007793,92.76196571,51954.6919,1.230857636,21.72118748,14.44140458,1.032915291,1.077065117,94.8210659,120.1843346,132.1122637,0.198561882
354929,1005006,Horologium II,0.697114921,70.02856525,21657.11291,0.574456265,8.265227569,4.487216782,0.473284838,0.416590931,202.3323068,69.85503245,53.28705298,0.042674474
356968,1006009,DDO 99 (UGC 6817),0.960249457,89.40057287,24539.27176,0.83823389,17.418063,13.70219746,1.042508109,1.025264434,79.68399452,120.5283799,107.067856,0.088922394
357219,1008016,Bo̦tes I,0.711087308,69.86018212,20211.38875,0.947199812,14.27107853,12.40964179,0.735685078,0.852550539,144.6071183,103.4166126,87.33989022,0.043010845
357875,1005006,Cetus III,0.428181666,52.6815892,23365.11194,0.753312318,13.2816335,8.207782056,0.619060352,0.586815216,209.1787652,76.19333237,69.28940555,0.041194333
362912,1007012,NGC 5206,0.629826037,57.25565927,10960.98489,0.610893089,13.59997868,8.122034875,0.771386149,0.646122462,189.550157,65.71292812,55.88924737,0.041849397
364156,1010025,Pisces Dwarf,0.990329043,81.43329823,29472.87304,0.816929097,17.06118578,11.218737,0.880590824,0.817140055,141.3440659,110.0638482,133.9051763,0.061838142
366519,1005006,Eridanus II,0.818245764,73.89282495,20842.4096,0.966564372,16.56090951,12.31473633,0.802156947,0.880133172,138.3103728,116.7988719,96.77450123,0.063243973
367194,1009020,Pegasus Dwarf Sph (And VI),0.968944506,89.29577936,51071.98813,1.137308194,20.41046879,14.16211853,1.062918021,0.978067942,87.66410523,115.7009556,116.4412724,0.14965563
367780,1008016,Andromeda VIII,0.420827094,51.16637977,21115.24636,0.717237457,14.22621095,9.751389803,0.60248519,0.700883745,231.4999715,94.43520877,54.04852368,0.039349691
368380,1009020,ESO 540-030 (KDG 2),0.903501914,81.87960925,22935.22508,0.778604918,14.58681826,16.37225221,0.850543354,0.876390284,151.006603,108.949988,113.6568004,0.058407581
369054,1006009,Andromeda VIII,0.456942904,55.77754734,26250.55229,0.642431369,13.43401046,6.99250258,0.521765017,0.629135558,196.0686891,82.21423453,41.66632529,0.040081185
370415,1009020,Canes Venatici II Dwarf,1.039863398,86.92381746,53478.92629,0.94386387,17.61017912,13.72256902,1.00415793,1.035168893,96.57414249,118.3817825,137.4036389,0.233235299
371092,1004004,Tucana IV,0.697741639,71.24603886,5702.651686,0.542948026,13.35797367,8.26038513,0.598067385,0.410039134,194.2010175,81.5916151,49.14671966,0.043181737
371565,1004004,Ursa Major I Dwarf (UMa I dSph),1.040944195,86.15328559,19258.38687,0.855196081,16.05893028,11.68779489,0.749660642,0.630579902,129.734799,119.3624276,105.1379896,0.05801283
372384,1006009,NGC 147 (DDO 3),0.826022732,64.84652654,32507.57354,0.737591108,13.98312354,11.8175165,0.64256301,0.568439027,194.6185768,71.95593785,55.73577174,0.042232258
373429,1006009,Phoenix Dwarf Galaxy (P 6830),1.072911525,91.84631692,55244.17791,1.041296574,20.20870452,14.23831789,0.983212584,0.850829924,82.66075216,107.6734585,157.1635747,0.197479633
373467,1007012,MB 1 (KK98 21),0.959922896,83.65692893,54820.07681,0.93504936,16.87633621,14.08463443,1.002117626,1.002453642,81.30062501,121.1847873,138.5067203,0.140876482
374189,1004004,Antlia B,0.65679848,61.12212635,24589.83398,0.44578172,11.39197551,6.410056083,0.551320035,0.540874828,209.9113434,47.59917637,48.53085975,0.040876694
374450,1009020,NGC 147 (DDO 3),0.810047865,75.31379714,10860.30833,0.738089893,11.94413275,9.904522914,0.697287897,0.681525593,201.3171428,74.93716014,74.43364804,0.041515679
374953,1005006,Pictor II,1.10699733,90.87832926,57896.59584,1.11018004,23.37393683,13.49380224,1.067618458,1.049510122,56.02891082,121.0556082,128.8138,0.192254586
376284,1009020,Horologium I,0.906520586,81.29845086,21720.96063,0.768589824,13.45689683,7.042702194,0.616717336,0.754049562,174.9749575,92.46117579,84.04799388,0.0521191
378089,1004004,Andromeda XXIII,0.828116733,73.95192482,38947.02456,0.786860274,13.7174309,10.01851788,0.800983678,0.785785958,141.4522502,88.23483881,81.35401768,0.062304752
379376,1004004,UGCA 105,0.912925432,79.74570811,16015.61446,0.768009823,16.33472326,12.39534159,0.789272667,0.992154699,151.2540849,122.2603312,121.4339733,0.048316558
380285,1004004,KKh 086,1.063762448,90.31628113,132861.5428,1.215211707,16.10365028,11.33393702,1.00501699,0.772560604,86.71815502,117.5293016,133.8744823,0.055344975
383086,1005006,KKR 25,0.56533483,52.1198346,28688.36715,0.750592187,12.89914239,7.745937064,0.664306607,0.645555577,229.0881344,76.26852596,63.95663562,0.043481798
385112,1011030,Tucana Dwarf,1.085353693,87.94213956,87942.72325,1.177146938,16.90089621,15.56788738,1.086430046,1.045628384,66.22491014,117.9268558,129.9043686,0.306462542
385950,1009020,Tucana Dwarf,0.928273345,91.98419033,82214.39769,1.085038773,18.77335705,14.95466669,0.95325895,0.961512014,70.16659753,125.1580861,129.9976878,0.18812552
386976,1007012,Andromeda XXII[57],1.002858497,80.85338513,37801.929,0.984722307,18.29763221,10.55049299,0.955002718,0.917663866,133.7050939,122.4897051,118.8073732,0.073220229
387234,1009020,UGC 4483,0.749591396,62.58049219,17240.02354,0.48232216,13.85598689,6.376509558,0.648342805,0.768168884,194.2373892,66.04779841,34.96279475,0.041103567
387602,1005006,Tucana Dwarf,1.054523953,88.84204001,102234.2226,1.246769753,16.67559921,15.41639842,1.014064105,0.90452918,81.02185069,127.7898888,134.728209,0.177137723
388742,1006009,Pisces Dwarf,0.934409382,83.12494664,27881.56277,0.922700004,15.53189228,11.64270984,0.858030621,0.774664108,118.7311074,113.4604508,114.8638198,0.062025015
388786,1006009,KK98 35,1.051613209,88.38941282,74207.84271,1.241312627,17.38596863,15.41111437,1.088299077,1.144497051,42.02890556,114.8551983,123.2321972,0.239006522
388845,1005006,NGC 147 (DDO 3),0.658638735,71.47197364,21036.98711,0.604919628,12.96150798,10.45141904,0.645657653,0.697019185,184.4733269,63.17075081,53.21002008,0.043852578
388859,1006009,Draco II,0.757370629,65.61017132,16749.90392,0.643060873,11.42970557,4.047159988,0.556306592,0.541334265,182.8542953,49.11831537,62.82891684,0.043121579
389394,1007012,Ursa Major II Dwarf,1.080873236,85.62629679,45984.17575,1.090484341,22.05235186,15.70266961,1.001072367,1.082425727,49.18541544,117.1289111,111.6554708,0.194263202
389907,1004004,KKs 3,0.850830309,76.73070528,22093.24056,0.778476578,7.032811852,8.237684278,0.616077426,0.502595416,156.5290136,102.5471515,55.12557954,0.047549796
390390,1004004,Antlia Dwarf,0.732602326,75.31960826,19391.36142,0.670624074,17.27922805,12.30825935,0.828230409,0.70561112,179.3792371,89.17441725,94.77442482,0.058244771
390716,1005006,Ursa Minor Dwarf,0.88646509,75.71490806,100618.53,1.168582232,15.99141092,11.27094065,1.082612905,0.816006405,79.89663753,119.4529465,109.4191124,0.0515392
390976,1005006,Pegasus Dwarf Sph (And VI),1.132016837,90.87629486,43406.00479,0.962397552,18.05409683,13.42945665,1.043935972,0.9666377,76.39904866,110.5393931,153.4356861,0.144600134
392512,1004004,KKH 12,0.521863074,48.83068337,19039.41769,0.507729844,9.886989144,5.26491816,0.416955545,0.50378953,207.083893,69.3473892,10.60950549,0.042368698
392590,1007012,Horologium II,0.653652361,65.60143166,25023.72708,0.51806663,7.77790484,6.050716966,0.547508671,0.429235028,232.0819817,70.28337955,54.90364463,0.039494689
395425,1005006,Andromeda XIX[60],1.081610216,87.75045362,35643.82923,1.016105929,17.13299197,13.07805064,1.070916703,1.000573394,77.82111882,112.7142457,128.7796184,0.161125922
401450,1004004,Bo̦tes III,0.945632262,82.40315363,30168.44273,0.803825866,14.40145476,9.158398694,0.76740574,0.844446829,128.9367079,113.4529983,123.4241375,0.058177051
401624,1006009,KKR 03 (KK98 230),0.932377502,78.93175371,19894.68608,0.91352661,17.54799051,14.49144344,0.918837948,0.987429675,129.7624396,118.6129593,136.950516,0.045389532
404246,1008016,IC 10 (UGC 192),1.072650544,87.64551821,61555.10116,1.059009743,22.80670752,17.77563602,1.020680334,1.19999945,55.90573555,118.7528611,125.0738501,0.217826452
405609,1010025,Pegasus III,0.708087489,67.44813808,41038.69336,1.01800221,13.25943089,8.456665346,0.745029403,0.643590728,187.0226921,86.98247165,103.062,0.033750335
406134,1010025,IC 1613 (UGC 668),0.683190133,66.40233882,20091.3905,0.621560455,9.964031364,3.017127385,0.560215856,0.542778121,230.7083329,81.12705537,45.98119724,0.038374728
410415,1004004,Dwingeloo 2,0.750220685,69.48040724,18950.98414,0.71320988,9.509377255,5.58571122,0.573918565,0.464211831,181.8319816,74.4524348,73.95726464,0.042120035
412511,1008016,Andromeda XXIV,0.613730413,62.1409732,23363.84028,0.466722854,14.11714134,8.436550631,0.534715506,0.501497376,235.2207607,81.64129715,33.08921452,0.041049213
413569,1010025,Cetus Dwarf,1.018144321,95.8520614,62565.11072,1.158898988,21.41434537,14.24552803,1.027695388,1.200625444,62.25974187,111.5729013,127.8924807,0.369968679
414514,1009020,Draco II,0.737979521,66.52857484,23505.00613,0.416238414,12.45116165,6.976994531,0.733034773,0.624685752,201.8385686,61.88913038,56.9451023,0.042342052
419286,1007012,Cetus Dwarf,1.02273343,93.39695514,64629.7525,1.183855305,23.09160862,14.40375204,1.095531916,0.999245672,72.33356239,105.8104843,125.088318,0.368172006
420354,1005006,Sextans B (UGC 5373),0.695108935,67.85321655,17165.63151,0.71469467,13.05511788,5.441132645,0.574676654,0.468667525,204.4858403,70.58792627,105.5701567,0.062413694
422893,1003002,NGC 1569 (UGC 3056),0.590681079,59.77780102,14776.46604,0.490659829,13.88998242,7.000356077,0.699022165,0.568740777,222.379991,44.38252296,40.37071614,0.044176219
423508,1009020,M32 (NGC 221),0.964612506,73.4244196,22925.05667,0.875861672,13.59811611,8.705628685,0.79444497,0.698313937,194.1921547,101.4849717,107.935203,0.050955699
425980,1005006,Andromeda XXVIII,0.898493067,84.04531877,35181.7062,0.995240982,18.2074508,16.1176359,0.913507004,1.026535341,100.5312503,107.0444087,107.4719492,0.095346794
426918,1007012,IC 342,0.930312242,77.36324997,45907.2694,1.124389974,17.10747366,14.68105721,0.916540003,0.941692956,95.03936906,114.3251553,127.2514322,0.06435768
428650,1004004,KK98 77,0.470218205,49.72974529,22586.59794,0.612752062,13.54322713,10.29001517,0.524126775,0.593296716,216.0353274,95.30134653,83.66917855,0.043978484
428932,1007012,NGC 5237,1.063347608,87.91182621,66029.62974,0.999523799,18.64189307,15.5262091,1.049619857,0.972725972,56.04217291,126.6555845,132.4321068,0.1259606
431350,1005006,UGC 9128 (DDO 187),0.932209497,84.53123601,22849.15929,0.922806677,14.14801763,12.59735169,1.064140599,0.772704839,127.5388274,122.4794218,83.70031153,0.059040014
431385,1008016,NGC 1560,0.917411834,80.43220633,32533.24395,0.94548018,13.77984728,9.478206764,0.813403033,0.731241109,132.20436485,105.1828633,79.85684693,0.050491255
431997,1009020,Reticulum II,0.969982187,82.45401384,26720.88775,0.928998581,14.70500628,13.8172193,0.997996869,0.843826523,169.3504788,101.3805168,126.5487096,0.117924858
432220,1008016,Andromeda II,1.073253318,91.98409869,54595.47534,1.121511192,20.08150573,14.93811832,1.069089085,1.078342601,77.71983556,123.2353904,110.3328772,0.191035903
432259,1006009,Sextans Dwarf Sph,0.731272449,63.3811284,25948.61136,0.772944035,10.96259034,7.650848485,0.618354013,0.560801302,193.9511366,75.77074225,53.69836876,0.04099224
433332,1007012,UGC 9128 (DDO 187),0.951390995,88.30087146,30729.22682,1.021473334,16.28150667,11.57880417,0.913720998,0.944709886,143.7217872,111.9422024,104.1477628,0.059224684
433634,1009020,Virgo I,0.601531731,59.45409761,23342.75932,0.470185467,10.27466112,6.439458175,0.508007975,0.498374003,225.584223,63.799165,53.13635383,0.039426193
433642,1006009,Andromeda XV,1.07474366,89.89874457,38737.01018,1.003215764,17.78620794,17.35462245,1.129660546,1.110917458,87.0054685,126.8044427,129.3804151,0.151890624
433719,1004004,Andromeda II,1.02304758,89.65491839,40929.0357,0.994732538,18.53965581,14.03963703,0.984133146,0.903205298,97.49728828,107.1765515,119.7978479,0.186593038
443543,1009020,Andromeda VIII,0.622821809,53.76370706,26279.67894,0.694382257,13.19482229,10.497127,0.636465514,0.733018346,220.0919981,87.49719963,73.43779946,0.039205717
445667,1004004,Sculptor Dwarf (E351-G30),1.081046766,95.81210584,57058.32803,1.15672177,18.803438,13.86082991,1.100441515,1.06328899,65.68939542,115.010004,121.8695663,0.170400431
